,Общая,Этаж,Срок сдачи,Тип жилья,Цена,Комнат,Район,Линк,Жилая,Кухня,Санузел,Балкон/лоджия,Площадь комнат+ обозначение смежных комнат- обозначение изолированных комнат,Высота потолков,Построен,Ремонт,Вид из окон,Планировка,Отделка
559,43,7,,Вторичка,1790000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/223643135/,28,6,1 раздельный,1 балкон,,"2,6 м",,,,,
560,78,4,,Вторичка,6800000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/238703374/,36,16,1 раздельный,"1 балкон, 1 лоджия",,,,,,,
561,53,1,,Вторичка,1700000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222089603/,28,8,1 раздельный,1 балкон,,"2,75 м",,,,,
562,44,1,,Вторичка,2370000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/232295081/,28,6,1 раздельный,1 балкон,,"2,6 м",,,,,
563,33,9,,Вторичка,1400000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/222091945/,28,,1 раздельный,,,,,,,,
564,43,4,,Вторичка,2200000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/225297870/,30,6,1 раздельный,1 балкон,,"2,6 м",,,,,
565,43,1,,Вторичка,1070000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/226017355/,27,5,1 раздельный,,,"2,6 м",,,,,
566,43,1,,Вторичка,1970000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/225001892/,28,7,1 раздельный,1 лоджия,,"2,6 м",,,,,
567,44,1,,Вторичка,1150000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222096875/,26,6,1 совмещенный,,,3 м,,,,,
568,50,9,,Вторичка,1290000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/238379982/,30,7,1 раздельный,1 лоджия,,"2,75 м",,,,,
569,48,2,,Вторичка,1600000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222092715/,27,7,1 раздельный,2 балкона,,3 м,,,,,
570,44,5,,Вторичка,1850000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/234323197/,28,6,1 совмещенный,1 балкон,,"2,55 м",,,,,
571,40,2,,Вторичка,1860000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/235207020/,28,6,1 совмещенный,1 балкон,,"2,6 м",,,,,
572,62,3,,Вторичка,2070000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/240820544/,45,12,1 раздельный,1 балкон,,,,,,,
573,44,9,,Вторичка,2270000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/236865590/,28,6,1 раздельный,1 балкон,,"2,6 м",,,,,
574,44,1,,Вторичка,2500000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/223358609/,22,14,1 совмещенный,,,"2,6 м",,,,,
575,100,2,,Вторичка,4450000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/222085670/,41,20,1 раздельный,2 балкона,,"2,53 м",,,,,
576,41,3,,Вторичка,2000000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/236037998/,29,6,1 совмещенный,,,"2,55 м",,,,,
577,48,1,,Вторичка,3300000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/231395061/,28,8,1 совмещенный,1 лоджия,,"2,75 м",,,,,
578,46,2,,Вторичка,1720000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/239349192/,28,9,1 раздельный,1 лоджия,,"2,75 м",,,,,
579,47,5,,Вторичка,1460000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/222091154/,28,6,1 раздельный,1 балкон,,"2,55 м",,,,,
580,44,1,,Вторичка,1610000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/235221622/,29,6,1 совмещенный,,,"2,55 м",,,,,
581,52,1,,Вторичка,1490000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/232935643/,30,8,1 раздельный,,,"2,8 м",,,,,
582,51,2,,Вторичка,1860000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222092091/,29,8,1 раздельный,1 балкон,,3 м,,,,,
583,43,3,,Вторичка,2050000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/226496878/,27,6,1 совмещенный,,,"2,55 м",,,,,
584,70,5,,Вторичка,4600000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/236085300/,38,11,1 раздельный,1 лоджия,,"2,75 м",,,,,
585,44,1,,Вторичка,1730000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/226171159/,28,6,1 раздельный,,,,,,,,
586,43,4,,Вторичка,1700000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/237387165/,30,6,1 совмещенный,1 балкон,,"2,6 м",,,,,
587,47,1,,Вторичка,1490000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/236617164/,25,7,1 раздельный,1 лоджия,,"2,8 м",,,,,
588,50,1,,Вторичка,2800000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/222090299/,28,7,1 раздельный,,,3 м,,,,,
589,42,4,,Вторичка,1450000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/224918557/,30,5,1 совмещенный,1 балкон,,,,,,,
590,47,3,,Вторичка,1670000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/236785891/,29,6,1 совмещенный,1 балкон,,"2,5 м",,,,,
591,52,1,,Вторичка,1260000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222093298/,33,7,1 раздельный,1 лоджия,,"2,8 м",,,,,
592,44,4,,Вторичка,1670000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/225633181/,28,6,1 совмещенный,1 балкон,,"2,55 м",,,,,
593,45,5,,Вторичка,1700000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/235221623/,26,6,1 совмещенный,1 балкон,,"2,55 м",,,,,
594,41,1,,Вторичка,1770000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/240009241/,28,6,1 раздельный,,,"2,6 м",,,,,
595,61,4,,Вторичка,1810000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/224846798/,35,6,1 раздельный,,,"2,95 м",,,,,
596,62,10,,Вторичка,4100000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/237777875/,31,10,1 раздельный,1 лоджия,,"2,75 м",,,,,
597,42,1,,Вторичка,1300000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/233595719/,28,6,1 совмещенный,,,"2,55 м",,,,,
598,42,4,,Вторичка,1550000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222093445/,23,5,1 совмещенный,1 балкон,,"2,55 м",,,,,
599,51,1,,Вторичка,1670000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222096232/,32,9,1 раздельный,,,3 м,,,,,
600,71,15,,Вторичка,5200000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222259071/,50,12,1 совмещенный,1 лоджия,,,,,,,
601,42,5,,Вторичка,1560000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222089710/,28,6,1 совмещенный,1 балкон,,"2,55 м",,,,,
602,40,5,,Вторичка,1370000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/234258928/,28,6,1 совмещенный,,,"2,55 м",,,,,
603,35,1,,Вторичка,1070000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222096274/,25,5,1 совмещенный,,,"2,55 м",,,,,
604,42,2,,Вторичка,1790000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/207762023/,28,6,1 совмещенный,1 балкон,,,1963,Косметический,Во двор,Изолированная,
605,59,6,,Вторичка,4200000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/237896184/,32,8,1 раздельный,,"17,3+15,2 м²",,1957,Косметический,На улицу,Изолированная,
606,57,9,,Вторичка,4390000,2-комн.,р-н Центральный,https://volgograd.cian.ru/sale/flat/235740209/,34,7,1 раздельный,1 лоджия,,"2,55 м",,Косметический,На улицу,Изолированная,
607,39,4,,Вторичка,1020000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/235153121/,28,6,1 совмещенный,,,,,,,,
608,34,2,,Вторичка,960000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/236037985/,21,6,,,,,,,,,
609,48,1,,Вторичка,870000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/224918507/,27,6,1 раздельный,,,3 м,,,,,
610,26,1,,Вторичка,850000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/237301071/,19,5,1 совмещенный,,,,,,,,
611,59,5,,Вторичка,1300000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222095259/,38,8,1 раздельный,1 балкон,,,,,,,
612,43,2,,Вторичка,1870000,2-комн.,р-н Краснооктябрьский,https://volgograd.cian.ru/sale/flat/244748675/,28,6,1 совмещенный,1 балкон,,,1966,Косметический,,Смежная,
613,60,1,,Вторичка,1260000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222086363/,37,10,1 раздельный,,,3 м,,,,,
614,33,1,,Вторичка,870000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222097402/,23,6,1 совмещенный,,,3 м,,,,,
615,45,2,,Вторичка,1260000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222091020/,28,6,1 совмещенный,,,3 м,,,,,
616,24,1,,Вторичка,670000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/235442334/,16,6,,,,,,,,,
617,38,2,,Вторичка,970000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/245832706/,26,6,1 совмещенный,1 балкон,,,1960,Косметический,,Смежная,
618,33,2,,Вторичка,1270000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222095830/,24,6,1 совмещенный,1 балкон,,"2,55 м",,,,,
619,53,2,,Вторичка,970000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222096275/,39,7,1 раздельный,,,3 м,,,,,
620,45,1,,Вторичка,990000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222094899/,27,6,1 совмещенный,,,"2,55 м",,,,,
621,33,5,,Вторичка,1250000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/227897487/,22,6,1 раздельный,,13.1-9.2 м²,"2,6 м",1970,,Во двор,Смежная,
622,48,1,,Вторичка,900000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/222092762/,30,7,1 раздельный,,,3 м,,,,,
623,44,2,,Вторичка,1490000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222089408/,29,6,1 совмещенный,,,"2,6 м",,,,,
624,48,1,,Вторичка,870000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/222679985/,30,9,1 раздельный,,17-13 м²,3 м,,,,Изолированная,
625,44,1,,Вторичка,1399000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/240856758/,27,6,1 раздельный,,,3 м,,,,,
626,48,3,,Вторичка,1500000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/192289923/,31,7,1 совмещенный,1 балкон,14.3-16.7 м²,"3,15 м",,,,Изолированная,
627,45,1,,Вторичка,880000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222096666/,19,14,1 совмещенный,,,,,,,,
628,35,2,,Вторичка,1430000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/207552863/,25,5,1 совмещенный,1 балкон,16-9.2 м²,"2,5 м",,,Во двор,Смежная,
629,52,5,,Вторичка,1550000,2-комн.,р-н Ворошиловский,https://volgograd.cian.ru/sale/flat/222095138/,35,7,1 раздельный,1 балкон,,,,,,,
630,44,2,,Вторичка,1400000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/222091789/,27,6,1 совмещенный,,,3 м,,,,,
631,48,3,,Вторичка,1230000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/222091812/,31,6,1 раздельный,1 балкон,,"2,6 м",,,,,
632,37,3,,Вторичка,1370000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/244690335/,,5,1 совмещенный,1 балкон,,"2,55 м",,,,,
633,37,2,,Вторичка,1420000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/243367773/,28,4,1 совмещенный,1 балкон,17.5-11.1 м²,"2,7 м",1960,,Во двор,,
634,40,4,,Вторичка,1570000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/226638788/,28,6,1 раздельный,1 балкон,,"2,55 м",,,,,
635,47,1,,Вторичка,1150000,2-комн.,р-н Красноармейский,https://volgograd.cian.ru/sale/flat/244811901/,27,7,,,15.4-12 м²,"2,5 м",1952,,,Изолированная,
636,41,3,,Вторичка,1200000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/241443386/,27,6,1 совмещенный,1 балкон,18.1-9.4 м²,"2,6 м",,Без ремонта,На улицу,Смежная,
637,44,3,,Вторичка,1300000,2-комн.,р-н Кировский,https://volgograd.cian.ru/sale/flat/244680003/,27,5,1 раздельный,,18.5-9.1 м²,"2,65 м",,,На улицу,Изолированная,
638,42,1,,Вторичка,1370000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/241232577/,27,8,1 совмещенный,,,,,,,,
639,35,2,,Вторичка,1470000,2-комн.,р-н Советский,https://volgograd.cian.ru/sale/flat/245773893/,20,6,1 совмещенный,1 балкон,13.2-7 м²,"2,85 м",,,Во двор,Изолированная,
640,45,1,,Вторичка,1500000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/241632285/,28,6,1 совмещенный,,,"2,55 м",,,,,
641,37,4,,Вторичка,1500000,2-комн.,р-н Тракторозаводский,https://volgograd.cian.ru/sale/flat/242303734/,24,6,1 совмещенный,,,3 м,,,,,
642,47,1,,Вторичка,1570000,2-комн.,р-н Дзержинский,https://volgograd.cian.ru/sale/flat/244208908/,33,6,1 совмещенный,,,,,,,,
